what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1321128183940
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1321128183959
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1321128183968
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1321128183985
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1321128183991
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1321128184005
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1321128184005
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1321128184015
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1321128184021
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1321128184022
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1321128184041
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1321128184052
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1321128184053
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1321128184060
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1321128184060
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1321128184066
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1321128184085
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1321128184086
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1321128184113
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1321128184123
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1321128184128
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1321128184142
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1321128184142
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1321128184160
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1321128184162
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1321128184302
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1321128184320
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1321128184323
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1321128184330
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1321128184334
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1321128184335
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1321128184343
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1321128184354
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1321128184376
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1321128184387
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1321128184401
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1321128184407
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1321128184407
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1321128184410
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1321128184426
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1321128184436
started,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1321128184444
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1321128184444
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1321128184449
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1321128184450
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1321128184462
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1321128184462
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1321128184468
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1321128184480
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1321128184485
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1321128184485
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1321128184499
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1321128184514
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1321128184514
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1321128184550
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1321128184551
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1321128184558
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1321128184569
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1321128184578
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1321128184582
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1321128184583
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1321128184597
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1321128184616
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1321128184623
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1321128184624
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1321128184635
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1321128184635
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1321128184636
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1321128184663
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321128184676
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1321128184694
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321128184706
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1321128184720
os,sysinfo,,,"macosx",1321128184723
arch,sysinfo,,,"x86_64",1321128184723
ws,sysinfo,,,"cocoa",1321128184723
locale,sysinfo,,,"en_US",1321128184723
processors,sysinfo,,,"2",1321128184723
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321128184723
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-10M3527",1321128184723
java.specification.name,sysinfo,,,"Java Platform API Specification",1321128184723
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321128184723
java.specification.version,sysinfo,,,"1.6",1321128184723
java.vendor,sysinfo,,,"Apple Inc.",1321128184723
java.version,sysinfo,,,"1.6.0_29",1321128184723
java.vm.info,sysinfo,,,"mixed mode",1321128184723
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1321128184723
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321128184723
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321128184723
java.vm.specification.version,sysinfo,,,"1.0",1321128184723
java.vm.vendor,sysinfo,,,"Apple Inc.",1321128184723
java.vm.version,sysinfo,,,"20.4-b02-402",1321128184723
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1321128184734
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321128184910
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321128184942
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1321128184959
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1321128185099
started,bundle,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms",1321128185137
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1321128185308
started,bundle,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.adt",1321128185308
started,bundle,com.android.ide.eclipse.traceview,15.0.0.v201110251216-213216,"com.android.ide.eclipse.traceview",1321128185308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128185519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128185607
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1321128185791
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1321128185819
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1321128185837
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1321128189885
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321128189966
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1321128191522
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321128191569
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1321128196336
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1321128196346
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1321128196414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128198080
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1321128207321
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1321128207352
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1321128207397
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1321128247940
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1321128247961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128248008
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1321128252305
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1321128252317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128257592
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1321128270741
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1321128271098
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1321128271099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128272167
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321128272953
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321128273198
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1321128273536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128278366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128284973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321128287373
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1321128288679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321128296541
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321128318569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128326051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128327992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1321128328033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1321128328033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128388176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128410395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1321128410465
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321128425476
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321128429736
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321128445021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128459108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128468076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128468113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128470259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128470324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128470631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128515460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128520733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128520772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128520946
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321128532730
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321128534366
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321128534935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128540402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128540816
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321128551751
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321128552296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128555024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128555327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128563102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128563297
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321128578605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128580689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128580949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321128594838
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321128614083
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321128614662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128616504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128617836
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321128646453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128650855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128652203
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321128660243
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321128707350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128736261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128779776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128793568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128793703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128807302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128809650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321128810966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128881575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128919517
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1321128953731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321128953832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321128954424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321128974822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129017581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129061709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129127903
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1321129134637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129157039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129179720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129189739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129206761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321129215902
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321129222002
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321129240567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129242767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129243005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129258530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321129258696
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321129274705
